  250  5      136.80
  518.000000  787.000000  136.800000  1.0190  130.430000      .15   0: 0      .00     1.92
  507.600000  752.213100  136.210600   .1531  129.690000      .85  27:39    27.66     1.47
  507.000000  752.541000  136.184000   .2408  129.770000      .45  28: 6    28.11     1.18
  506.600000  752.759500  136.160100   .2539  129.766200     1.02  29: 7    29.13     1.24
  505.600000  753.306000  136.088100   .2928  129.756500      .87  30: 0    30.00     1.36
  504.600000  753.852400  135.995600   .3425  129.746900      .74  30:44    30.74     1.46
  503.600000  754.398900  135.874400   .4085  129.737300      .61  31:21    31.35     1.53
  502.600000  754.945300  135.704600   .5032  129.727700      .40  31:44    31.75     1.55
  501.800000  755.382400  135.510900   .6110  129.720000      .09  31:50    31.84     1.51
  501.600000  755.491800  135.458000   .5855  129.665000      .51  32:21    32.36     1.49
  500.600000  756.038200  135.227900   .4939  129.390000      .60  32:57    32.96     1.43
  499.600000  756.584700  135.042900   .4329  129.115000      .68  33:38    33.64     1.42
  498.600000  757.131100  134.891200   .3831  128.840000      .77  34:24    34.41     1.44
  497.600000  757.677600  134.768400   .3371  128.565000      .88  35:17    35.28     1.48
  496.600000  758.224000  134.670700   .2975  128.290000      .99  36:16    36.27     1.56
  495.600000  758.770400  134.593200   .2633  128.015000     1.12  37:23    37.40     1.65
  494.600000  759.316900  134.532200   .2323  127.740000     1.27  38:40    38.67     1.76
  493.600000  759.863300  134.484800   .2038  127.465000      .70  39:22    39.37     1.88
  493.100500  760.136300  134.465500   .1911  127.327600      .00  39:22    39.37     1.95
  493.100000  760.000000  134.465500   .1910  127.327500      .00  39:22    39.37     1.95
  493.099500  761.185400  134.465500   .1899  127.327400      .12  39:29    39.49     1.95
  493.000500 1074.124000  134.458200   .2673  127.300100      .00  39:29    39.49     1.96
  493.000000 1076.100000  134.458100   .2679  127.300000      .00  39:29    39.50     1.96
  492.999500 1076.495000  134.458100   .2677  127.300600      .23  39:43    39.73     1.96
  492.800000 1076.633000  134.445700   .2064  127.520000      .27  39:59    40.00     1.95
  492.600000 1076.771000  134.435100   .2085  127.487300     1.32  41:19    41.32     1.94
  491.600000 1077.463000  134.381800   .2123  127.323900     1.30  42:36    42.61     1.88
  490.600000 1078.154000  134.328000   .2167  127.160400     1.27  43:52    43.88     1.83
  489.600000 1078.845000  134.273200   .2221  126.997000     1.23  45: 6    45.11     1.77
  488.600000 1079.536000  134.216400   .2281  126.833500     1.22  46:20    46.33     1.72
  487.600000 1080.228000  134.158400   .2264  126.670100     1.22  47:33    47.55     1.66
  486.600000 1080.919000  134.098800   .2294  126.506700     1.19  48:44    48.74     1.60
  485.600000 1081.610000  134.034400   .2393  126.343200     1.11  49:50    49.85     1.53
  484.600000 1082.301000  133.959100   .2605  126.179800      .99  50:50    50.84     1.46
  483.600000 1082.993000  133.860400   .3026  126.016300      .09  50:55    50.93     1.36
  483.500000 1083.062000  133.848700   .3093  126.000000      .81  51:44    51.74     1.35
  482.600000 1083.684000  133.742200   .3087  126.200000      .91  52:38    52.65     1.34
  481.600500 1084.375000  133.619100   .3011  126.422100      .00  52:38    52.65     1.33
  481.600000 1083.980000  133.619100   .3010  126.422200      .00  52:38    52.65     1.33
  481.599500 1084.630000  133.619000   .3058  126.422300      .08  52:43    52.73     1.33
  481.500500 1256.336000  133.602400   .3486  126.444300      .00  52:43    52.73     1.32
  481.500000 1257.420000  133.602300   .3490  126.444400      .00  52:43    52.73     1.32
  481.499500 1257.637000  133.602200   .3490  126.444600      .71  53:26    53.45     1.32
  480.600000 1258.128000  133.432300   .3505  126.644400      .55  53:59    54.00     1.25
  479.900000 1258.510000  133.273600   .3575  126.800000      .23  54:13    54.23     1.17
  479.600000 1258.674000  133.200200   .3643  126.725000      .73  54:57    54.96     1.19
  478.600000 1259.220000  132.973400   .3990  126.475000      .65  55:36    55.60     1.26
  477.600000 1259.766000  132.766700   .4584  126.225000      .57  56:10    56.17     1.36
  476.600000 1260.312000  132.572900   .5173  125.975000      .54  56:42    56.71     1.46
  475.600000 1260.858000  132.395100   .5197  125.725000      .54  57:14    57.25     1.59
  474.600000 1261.404000  132.230700   .5075  125.475000      .39  57:38    57.64     1.72
  473.900000 1261.786000  132.122300   .4929  125.300000      .18  57:48    57.81     1.82
  473.600000 1261.950000  132.080000   .4525  125.294700      .68  58:29    58.50     1.80
  472.600000 1262.496000  131.970900   .3604  125.277200      .84  59:20    59.34     1.74
  471.600000 1263.042000  131.895600   .3007  125.259700      .99  60:19    60.33     1.72
  470.600000 1263.588000  131.840200   .2591  125.242100     1.14  61:28    61.47     1.71
  469.600000 1264.134000  131.797300   .2282  125.224600     1.28  62:45    62.75     1.72
  468.600000 1264.680000  131.763000   .2047  125.207000      .56  63:18    63.31     1.74
  468.200000 1264.898000  131.751100   .1956  125.200000      .87  64:10    64.18     1.75
  467.600000 1265.226000  131.733900   .1892  125.174600     1.52  65:41    65.69     1.76
  466.600000 1265.772000  131.704300   .1770  125.132200     1.63  67:19    67.32     1.77
  465.600000 1266.318000  131.673600   .1645  125.089800     1.75  69: 4    69.07     1.78
  464.600000 1266.864000  131.641300   .1523  125.047500     1.90  70:58    70.97     1.79
  463.600000 1267.410000  131.607000   .1408  125.005100     2.06  73: 1    73.03     1.80
  462.600000 1267.956000  131.570900   .1290  124.962700     2.25  75:16    75.28     1.81
