   78  5      136.40
   19.100000  986.499000  131.057100   .2779  126.245600     1.02  39:18    39.30     1.06
   18.100000  994.461900  130.907700   .2690  126.151300     1.00  40:18    40.30      .91
   17.100000 1002.425000  130.690600   .2868  126.057100      .45  40:44    40.75      .69
   16.600000 1006.406000  130.513800   .3373  126.010000      .36  41: 6    41.10      .51
   16.100000 1010.388000  130.307700   .4388  125.913100      .49  41:35    41.59      .31
   15.100000 1018.351000  129.996800   .6940  125.719400      .04  41:38    41.63     -.00
   15.000000 1019.147000  129.973900   .7167  125.700000      .34  41:58    41.97     -.03
   14.100000 1026.314000  129.787800   .7581  124.963600      .38  42:21    42.35     -.21
   13.100000 1034.277000  129.591900   .7147  124.145500      .12  42:28    42.47     -.41
   12.800000 1036.666000  129.535400   .7018  123.900000      .29  42:45    42.76     -.46
   12.100000 1042.240000  129.415800   .6302  123.744400      .48  43:14    43.24     -.05
   11.100000 1050.203000  129.281400   .5268  123.522200      .05  43:17    43.29      .58
   11.000500 1050.995000  129.270400   .5185  123.500100      .00  43:17    43.29      .64
   11.000000 1051.000000  129.270300   .5184  123.500000      .00  43:17    43.29      .64
   10.999500 1051.001000  129.270200   .5184  123.499900      .49  43:46    43.78      .64
   10.100000 1051.909000  129.174700   .5117  123.350000      .55  44:19    44.33      .71
    9.100000 1052.918000  129.074200   .4962  123.183300      .58  44:54    44.91      .79
    8.100000 1053.927000  128.980700   .4540  123.016700      .66  45:34    45.58      .87
    7.100000 1054.936000  128.896300   .3828  122.850000      .82  46:23    46.40      .97
    6.100000 1055.945000  128.819700   .2949  122.683300     1.09  47:29    47.49     1.07
    5.100000 1056.954000  128.746200   .2131  122.516700     1.03  48:31    48.53     1.18
    4.400000 1057.661000  128.690800   .1629  122.400000      .51  49: 2    49.04     1.25
    4.100000 1057.964000  128.665200   .1623  122.393000     1.72  50:45    50.76     1.23
    3.100000 1058.973000  128.573600   .1608  122.369800     1.73  52:29    52.49     1.16
    2.100000 1059.982000  128.469900   .1602  122.346500     1.73  54:12    54.21     1.08
    1.100000 1060.991000  128.348700   .1616  122.323300     1.69  55:54    55.90      .98
     .100000 1062.000000  128.200000   .1675  122.300000     1.69  57:35    57.59      .86
   78  2      134.40
   62.000000  810.000000  134.400000   .1422  122.600000     1.75   0: 0      .00     2.49
   61.100000  810.179100  134.367400   .1432  122.972000     1.93   1:55     1.93     2.43
   60.100000  810.378100  134.346800   .1448  123.385300     1.90   3:49     3.83     2.37
   59.100000  810.577100  134.326400   .1470  123.798700     1.87   5:42     5.70     2.31
   58.100000  810.776100  134.306100   .1498  124.212000     1.83   7:32     7.54     2.25
   57.100000  810.975200  134.285500   .1535  124.625300     1.78   9:19     9.32     2.19
   56.100000  811.174100  134.264300   .1582  125.038700     1.72  11: 2    11.04     2.13
   55.100000  811.373200  134.242100   .1640  125.452000     1.66  12:41    12.70     2.07
   54.100000  811.572100  134.218700   .1714  125.865300     1.58  14:16    14.28     2.00
   53.100000  811.771200  134.193900   .1806  126.278700     1.49  15:46    15.77     1.94
   52.100000  811.970200  134.167000   .1925  126.692000     1.39  17: 9    17.15     1.87
   51.100000  812.169200  134.136900   .2079  127.105300     1.27  18:25    18.43     1.80
   50.100000  812.368200  134.101500   .2287  127.518700     1.14  19:34    19.57     1.73
   49.100000  812.567200  134.057400   .2580  127.932000      .99  20:33    20.56     1.64
   48.100000  812.766200  133.997300   .3017  128.345300      .81  21:22    21.37     1.54
   47.100000  812.965200  133.903900   .3808  128.758700      .07  21:26    21.45     1.41
   47.000000  812.985100  133.891800   .3848  128.800000      .64  22: 5    22.09     1.39
   46.100000  813.164200  133.783300   .3941  128.728700      .70  22:47    22.79     1.42
   45.100000  813.363200  133.663000   .4041  128.649400      .68  23:27    23.46     1.45
   44.100000  813.562200  133.544000   .4140  128.570100      .66  24: 7    24.13     1.49
   43.100000  813.761200  133.426300   .4237  128.490900      .65  24:46    24.78     1.52
   42.100000  813.960200  133.309700   .4333  128.411600      .63  25:24    25.41     1.56
   41.100000  814.159200  133.194200   .4427  128.332300      .62  26: 1    26.03     1.59
   40.100000  814.358200  133.079800   .4519  128.253100      .61  26:38    26.64     1.63
   39.100000  814.557300  132.966500   .4608  128.173800      .60  27:14    27.24     1.67
   38.100000  814.756200  132.854100   .4694  128.094500      .59  27:49    27.82     1.71
   37.100000  814.955300  132.742600   .4777  128.015200      .58  28:24    28.40     1.75
   36.100000  815.154200  132.632000   .4857  127.936000      .57  28:58    28.97     1.79
   35.100000  815.353300  132.522200   .4933  127.856700      .56  29:31    29.53     1.84
   34.100000  815.552200  132.413100   .5005  127.777400      .55  30: 4    30.08     1.88
   33.100000  815.751300  132.304600   .5073  127.698200      .54  30:37    30.62     1.92
   32.100000  815.950300  132.196700   .5137  127.618900      .54  31: 9    31.16     1.97
   31.100000  816.149300  132.089300   .5198  127.539600      .03  31:11    31.19     2.01
   31.050500  816.159100  132.084000   .5199  127.535700      .00  31:11    31.19     2.02
   31.050000  816.159200  132.083900   .5199  127.535700      .00  31:11    31.19     2.02
   31.049500  816.159400  132.083900   .5199  127.535600      .24  31:25    31.43     2.02
   30.600000  816.248800  132.035700   .5219  127.500000      .27  31:41    31.70     2.04
   30.100000  816.348300  131.982600   .5079  127.443200      .56  32:15    32.26     1.98
   29.100000  816.547400  131.877300   .4805  127.329500      .59  32:51    32.85     1.88
   28.100000  816.746300  131.773500   .4549  127.215900      .63  33:28    33.48     1.77
   27.100000  816.945300  131.671800   .4308  127.102300      .66  34: 8    34.14     1.67
   26.100000  817.144300  131.572600   .4078  126.988600      .70  34:50    34.84     1.57
   25.100000  817.343300  131.476200   .3859  126.875000      .74  35:34    35.58     1.48
   24.100000  817.542400  131.383100   .3647  126.761400      .78  36:21    36.37     1.38
   23.100000  817.741300  131.294000   .3441  126.647700      .83  37:11    37.20     1.29
   22.100000  817.940400  131.209400   .3240  126.534100      .26  37:27    37.46     1.21
   21.800500  817.999900  131.185000   .3181  126.500100      .00  37:27    37.46     1.18
   21.800000  818.000000  131.184900   .3181  126.500000      .00  37:27    37.46     1.18
   21.799500  818.002600  131.184900   .3181  126.500000      .63  38: 4    38.08     1.18
   21.100000  822.795500  131.125800   .3035  126.434000      .94  39: 1    39.03     1.13
   20.100000  829.647300  131.030700   .2844  126.339800     1.00  40: 1    40.03     1.03
   19.100000  836.499200  130.918100   .2700  126.245600     1.04  41: 3    41.07      .92
   18.100000  843.351100  130.775000   .2658  126.151300      .98  42: 2    42.04      .77
   17.100000  850.202900  130.546700   .3023  126.057100      .39  42:25    42.43      .55
   16.600000  853.628800  130.337000   .4127  126.010000      .27  42:42    42.71      .34
   16.100000  857.054700  130.087400   .5987  125.913100      .40  43: 6    43.11      .09
   15.100000  863.906600  129.748600   .7841  125.719400      .04  43: 8    43.14     -.25
   15.000000  864.591800  129.726000   .7944  125.700000      .33  43:28    43.47     -.27
   14.100000  870.758500  129.544000   .7408  124.963600      .39  43:51    43.86     -.46
   13.100000  877.610400  129.355100   .6849  124.145500      .12  43:58    43.98     -.64
   12.800000  879.665900  129.301500   .6689  123.900000      .31  44:17    44.29     -.70
   12.100000  884.462200  129.188000   .6061  123.744400      .49  44:46    44.78     -.28
   11.100000  891.314000  129.058500   .5185  123.522200      .05  44:50    44.84      .35
   11.000500  891.995800  129.047700   .5119  123.500100      .00  44:50    44.84      .42
   11.000000  892.000000  129.047600   .5119  123.500000      .00  44:50    44.84      .42
   10.999500  892.001200  129.047500   .5119  123.499900      .49  45:19    45.32      .42
   10.100000  892.743800  128.952000   .5118  123.350000      .55  45:52    45.87      .48
    9.100000  893.569400  128.851000   .5015  123.183300      .57  46:26    46.44      .56
    8.100000  894.395000  128.756100   .4781  123.016700      .62  47: 3    47.06      .65
    7.100000  895.220600  128.668100   .4217  122.850000      .74  47:47    47.80      .74
    6.100000  896.046300  128.588200   .3287  122.683300      .99  48:47    48.79      .84
    5.100000  896.871900  128.513700   .2312  122.516700      .96  49:45    49.75      .95
    4.400000  897.449800  128.460000   .1731  122.400000      .48  50:13    50.23     1.02
    4.100000  897.697500  128.435600   .1729  122.393000     1.61  51:50    51.84     1.00
    3.100000  898.523100  128.348600   .1727  122.369800     1.60  53:26    53.44      .94
    2.100000  899.348800  128.250900   .1738  122.346500     1.58  55: 1    55.02      .86
    1.100000  900.174400  128.137500   .1776  122.323300     1.52  56:32    56.55      .77
     .100000  901.000000  128.000000   .1877  122.300000     1.52  58: 3    58.07      .66
   78  2      134.20
   62.000000  720.000000  134.200000   .1397  122.600000     1.78   0: 0      .00     2.32
   61.100000  720.156700  134.196900   .1407  122.972000     1.96   1:57     1.96     2.26
   60.100000  720.330900  134.175700   .1423  123.385300     1.94   3:54     3.90     2.20
   59.100000  720.505000  134.154700   .1441  123.798700     1.91   5:48     5.81     2.14
   58.100000  720.679100  134.134000   .1466  124.212000     1.87   7:41     7.69     2.08
   57.100000  720.853200  134.113300   .1499  124.625300     1.83   9:30     9.51     2.02
   56.100000  721.027300  134.092300   .1542  125.038700     1.77  11:17    11.28     1.96
   55.100000  721.201500  134.070500   .1596  125.452000     1.70  12:59    12.99     1.89
   54.100000  721.375600  134.047500   .1666  125.865300     1.62  14:36    14.61     1.83
   53.100000  721.549700  134.022500   .1755  126.278700     1.53  16: 8    16.14     1.77
   52.100000  721.723900  133.995200   .1870  126.692000     1.43  17:34    17.57     1.70
   51.100000  721.898000  133.964800   .2021  127.105300     1.31  18:52    18.88     1.63
   50.100000  722.072100  133.929400   .2225  127.518700     1.17  20: 3    20.05     1.55
   49.100000  722.246300  133.885800   .2513  127.932000     1.02  21: 4    21.07     1.47
   48.100000  722.420400  133.826700   .2949  128.345300      .83  21:53    21.90     1.37
   47.100000  722.594500  133.734000   .3756  128.758700      .07  21:58    21.97     1.24
   47.000000  722.611900  133.722100   .3797  128.800000      .65  22:37    22.62     1.22
   46.100000  722.768700  133.614500   .3886  128.728700      .71  23:19    23.33     1.25
   45.100000  722.942800  133.496200   .3983  128.649400      .69  24: 1    24.02     1.29
   44.100000  723.116900  133.379100   .4079  128.570100      .67  24:41    24.69     1.32
   43.100000  723.291000  133.263100   .4174  128.490900      .66  25:20    25.35     1.36
   42.100000  723.465100  133.148200   .4266  128.411600      .64  25:59    25.99     1.40
   41.100000  723.639300  133.034300   .4356  128.332300      .63  26:37    26.63     1.43
   40.100000  723.813400  132.921400   .4443  128.253100      .62  27:14    27.25     1.47
   39.100000  723.987500  132.809400   .4527  128.173800      .61  27:51    27.85     1.51
   38.100000  724.161700  132.698100   .4608  128.094500      .60  28:27    28.45     1.55
   37.100000  724.335800  132.587600   .4686  128.015200      .59  29: 2    29.04     1.60
   36.100000  724.509900  132.477600   .4760  127.936000      .58  29:37    29.62     1.64
   35.100000  724.684100  132.368200   .4830  127.856700      .57  30:11    30.19     1.68
   34.100000  724.858200  132.259900   .4889  127.777400      .57  30:45    30.76     1.73
   33.100000  725.032300  132.153200   .4939  127.698200      .56  31:18    31.32     1.77
   32.100000  725.206500  132.048100   .4981  127.618900      .56  31:52    31.87     1.82
   31.100000  725.380600  131.944600   .5016  127.539600      .03  31:53    31.90     1.87
   31.050500  725.389200  131.939500   .5016  127.535700      .00  31:53    31.90     1.87
   31.050000  725.389300  131.939500   .5016  127.535700      .00  31:53    31.90     1.87
   31.049500  725.389300  131.939400   .5016  127.535600      .25  32: 8    32.15     1.87
   30.600000  725.467600  131.893500   .5028  127.500000      .28  32:25    32.43     1.89
   30.100000  725.554700  131.842700   .4894  127.443200      .58  33: 0    33.01     1.84
   29.100000  725.728800  131.742300   .4637  127.329500      .62  33:37    33.63     1.74
   28.100000  725.903000  131.643700   .4392  127.215900      .65  34:16    34.28     1.64
   27.100000  726.077100  131.547000   .4159  127.102300      .69  34:57    34.96     1.55
   26.100000  726.251200  131.452500   .3935  126.988600      .73  35:41    35.69     1.45
   25.100000  726.425400  131.360400   .3719  126.875000      .77  36:27    36.46     1.36
   24.100000  726.599500  131.271100   .3510  126.761400      .82  37:16    37.27     1.27
   23.100000  726.773600  131.185600   .3304  126.647700      .87  38: 8    38.14     1.19
   22.100000  726.947800  131.104900   .3102  126.534100      .27  38:24    38.41     1.10
   21.800500  726.999900  131.081800   .3042  126.500100      .00  38:24    38.41     1.08
   21.800000  727.000000  131.081700   .3042  126.500000      .00  38:24    38.41     1.08
   21.799500  727.002300  131.081700   .3042  126.500000      .65  39: 3    39.06     1.08
   21.100000  731.277000  131.025700   .2923  126.434000      .98  40: 2    40.04     1.03
   20.100000  737.388100  130.935300   .2767  126.339800     1.03  41: 3    41.06      .94
   19.100000  743.499300  130.827100   .2653  126.245600     1.05  42: 6    42.11      .83
   18.100000  749.610400  130.687000   .2653  126.151300      .95  43: 3    43.06      .69
   17.100000  755.721500  130.451400   .3201  126.057100      .34  43:23    43.40      .45
   16.600000  758.777000  130.225900   .5074  126.010000      .20  43:35    43.59      .23
   16.100000  761.832600  129.937300   .8828  125.913100      .33  43:55    43.92     -.06
   15.100000  767.943700  129.586200   .8163  125.719400      .03  43:57    43.96     -.41
   15.000000  768.554800  129.564500   .7968  125.700000      .33  44:17    44.28     -.44
   14.100000  774.054800  129.382900   .7319  124.963600      .40  44:40    44.68     -.62
   13.100000  780.166000  129.196900   .6664  124.145500      .13  44:48    44.81     -.80
   12.800000  781.999300  129.144700   .6482  123.900000      .31  45: 7    45.12     -.86
   12.100000  786.277000  129.034200   .5923  123.744400      .50  45:37    45.62     -.43
   11.100000  792.388200  128.906400   .5158  123.522200      .05  45:40    45.68      .20
   11.000500  792.996200  128.895600   .5107  123.500100      .00  45:40    45.68      .27
   11.000000  793.000000  128.895500   .5106  123.500000      .00  45:40    45.68      .27
   10.999500  793.001000  128.895500   .5106  123.499900      .49  46: 9    46.17      .27
   10.100000  793.661200  128.800400   .5097  123.350000      .55  46:42    46.71      .33
    9.100000  794.395000  128.699500   .5080  123.183300      .56  47:16    47.27      .41
    8.100000  795.128900  128.604100   .4905  123.016700      .59  47:51    47.86      .50
    7.100000  795.862800  128.514600   .4534  122.850000      .67  48:31    48.53      .59
    6.100000  796.596700  128.431200   .3709  122.683300      .89  49:25    49.42      .68
    5.100000  797.330600  128.354000   .2542  122.516700      .88  50:18    50.30      .79
    4.400000  797.844300  128.300300   .1865  122.400000      .45  50:44    50.75      .86
    4.100000  798.064500  128.276200   .1868  122.393000     1.48  52:13    52.23      .84
    3.100000  798.798300  128.190600   .1888  122.369800     1.46  53:41    53.68      .78
    2.100000  799.532200  128.094700   .1928  122.346500     1.41  55: 5    55.09      .71
    1.100000  800.266100  127.983900   .2011  122.323300     1.32  56:24    56.41      .62
     .100000  801.000000  127.850000   .2198  122.300000     1.32  57:44    57.73      .51
   78  1      134.00
   62.000000  620.000000  134.000000   .1374  122.600000     1.82   0: 0      .00     2.12
   61.100000  620.134300  133.994000   .1377  122.972000     2.01   2: 0     2.01     2.06
   60.100000  620.283600  133.973700   .1387  123.385300     1.99   3:59     4.00     2.00
   59.100000  620.432900  133.953200   .1405  123.798700     1.96   5:57     5.96     1.94
   58.100000  620.582100  133.932100   .1432  124.212000     1.92   7:52     7.88     1.88
   57.100000  620.731300  133.910900   .1460  124.625300     1.88   9:45     9.76     1.81
   56.100000  620.880600  133.889600   .1498  125.038700     1.82  11:34    11.58     1.75
   55.100000  621.029800  133.868000   .1547  125.452000     1.76  13:20    13.34     1.69
   54.100000  621.179100  133.845400   .1611  125.865300     1.68  15: 1    15.02     1.63
   53.100000  621.328400  133.821300   .1695  126.278700     1.59  16:36    16.61     1.57
   52.100000  621.477600  133.794800   .1805  126.692000     1.48  18: 5    18.09     1.50
   51.100000  621.626900  133.764600   .1952  127.105300     1.35  19:26    19.44     1.43
   50.100000  621.776100  133.729000   .2152  127.518700     1.21  20:39    20.65     1.35
   49.100000  621.925400  133.685200   .2437  127.932000     1.05  21:41    21.70     1.27
   48.100000  622.074600  133.626500   .2874  128.345300      .84  22:32    22.54     1.17
   47.100000  622.223900  133.534700   .3711  128.758700      .07  22:36    22.62     1.04
   47.000000  622.238800  133.522800   .3748  128.800000      .66  23:16    23.27     1.02
   46.100000  622.373200  133.416000   .3839  128.728700      .71  23:59    23.99     1.05
   45.100000  622.522400  133.298200   .3940  128.649400      .70  24:41    24.69     1.09
   44.100000  622.671600  133.181100   .4040  128.570100      .68  25:21    25.36     1.12
   43.100000  622.820900  133.064500   .4139  128.490900      .66  26: 1    26.03     1.16
   42.100000  622.970200  132.948400   .4238  128.411600      .65  26:40    26.68     1.20
   41.100000  623.119400  132.832300   .4338  128.332300      .63  27:18    27.31     1.23
   40.100000  623.268700  132.717300   .4426  128.253100      .62  27:55    27.93     1.27
   39.100000  623.417900  132.604300   .4507  128.173800      .61  28:32    28.54     1.31
   38.100000  623.567200  132.493200   .4579  128.094500      .60  29: 8    29.15     1.35
   37.100000  623.716400  132.383900   .4643  128.015200      .59  29:44    29.74     1.39
   36.100000  623.865700  132.276400   .4697  127.936000      .59  30:19    30.33     1.44
   35.100000  624.015000  132.170500   .4742  127.856700      .58  30:54    30.91     1.48
   34.100000  624.164200  132.066200   .4778  127.777400      .58  31:29    31.49     1.53
   33.100000  624.313400  131.963500   .4805  127.698200      .58  32: 4    32.07     1.58
   32.100000  624.462700  131.862300   .4823  127.618900      .58  32:38    32.64     1.63
   31.100000  624.611900  131.762600   .4833  127.539600      .03  32:40    32.67     1.69
   31.050500  624.619300  131.757700   .4832  127.535700      .00  32:40    32.67     1.69
   31.050000  624.619400  131.757700   .4832  127.535700      .00  32:40    32.67     1.69
   31.049500  624.619400  131.757600   .4831  127.535600      .26  32:55    32.93     1.69
   30.600000  624.686500  131.713300   .4833  127.500000      .29  33:13    33.22     1.71
   30.100000  624.761200  131.664500   .4715  127.443200      .60  33:49    33.83     1.66
   29.100000  624.910400  131.568300   .4482  127.329500      .64  34:27    34.46     1.57
   28.100000  625.059600  131.474400   .4253  127.215900      .67  35: 8    35.13     1.47
   27.100000  625.208900  131.383100   .4027  127.102300      .71  35:50    35.84     1.38
   26.100000  625.358200  131.294800   .3803  126.988600      .75  36:35    36.60     1.29
   25.100000  625.507400  131.209700   .3583  126.875000      .80  37:23    37.39     1.21
   24.100000  625.656700  131.128200   .3366  126.761400      .85  38:14    38.25     1.13
   23.100000  625.805900  131.050400   .3153  126.647700      .91  39: 9    39.16     1.05
   22.100000  625.955200  130.976700   .2931  126.534100      .29  39:26    39.45      .98
   21.800500  625.999900  130.955500   .2885  126.500100      .00  39:26    39.45      .96
   21.800000  626.000000  130.955500   .2885  126.500000      .00  39:26    39.45      .96
   21.799500  626.002000  130.955400   .2885  126.500000      .68  40: 7    40.13      .96
   21.100000  629.693800  130.903400   .2804  126.434000     1.01  41: 8    41.14      .90
   20.100000  634.971600  130.817300   .2698  126.339800     1.04  42:10    42.18      .82
   19.100000  640.249300  130.711600   .2639  126.245600     1.04  43:12    43.22      .71
   18.100000  645.527100  130.570700   .2727  126.151300      .88  44: 6    44.10      .57
   17.100000  650.804900  130.339100   .3552  126.057100      .20  44:18    44.30      .34
   16.600000  653.443800  130.042000  1.0120  126.010000      .13  44:26    44.44      .04
   16.100000  656.082700  129.732800  1.0803  125.913100      .29  44:43    44.73     -.27
   15.100000  661.360500  129.380600   .8115  125.719400      .03  44:45    44.77     -.62
   15.000000  661.888200  129.359000   .7823  125.700000      .33  45: 5    45.10     -.64
   14.100000  666.638200  129.180800   .7148  124.963600      .41  45:30    45.51     -.82
   13.100000  671.916000  129.000000   .6457  124.145500      .13  45:38    45.64    -1.00
   12.800000  673.499300  128.949000   .6264  123.900000      .32  45:57    45.96    -1.05
   12.100000  677.193800  128.841200   .5772  123.744400      .51  46:28    46.47     -.63
   11.100000  682.471600  128.715000   .5152  123.522200      .05  46:31    46.52      .00
   11.000500  682.996700  128.704100   .5118  123.500100      .00  46:31    46.52      .07
   11.000000  683.000000  128.704000   .5118  123.500000      .00  46:31    46.52      .07
   10.999500  683.000900  128.703900   .5118  123.499900      .48  47: 0    47.01      .07
   10.100000  683.496000  128.606600   .5187  123.350000      .54  47:32    47.55      .14
    9.100000  684.046300  128.503200   .5163  123.183300      .54  48: 5    48.09      .22
    8.100000  684.596700  128.405600   .5131  123.016700      .55  48:38    48.64      .30
    7.100000  685.147200  128.313300   .4941  122.850000      .60  49:14    49.23      .39
    6.100000  685.697600  128.225700   .4389  122.683300      .73  49:57    49.97      .48
    5.100000  686.248000  128.142200   .3190  122.516700      .72  50:40    50.68      .58
    4.400000  686.633200  128.084900   .2246  122.400000      .37  51: 3    51.05      .64
    4.100000  686.798300  128.059700   .2272  122.393000     1.19  52:14    52.24      .63
    3.100000  687.348800  127.969800   .2391  122.369800     1.12  53:21    53.36      .56
    2.100000  687.899200  127.868200   .2588  122.346500     1.00  54:21    54.36      .48
    1.100000  688.449600  127.749000   .2974  122.323300      .80  55: 9    55.15      .38
     .100000  689.000000  127.600000   .4009  122.300000      .80  55:56    55.95      .26
   78  1      133.80
   62.000000  530.000000  133.800000   .1371  122.600000     1.83   0: 0      .00     1.91
   61.100000  530.111900  133.788900   .1366  122.972000     2.03   2: 1     2.03     1.85
   60.100000  530.236300  133.769000   .1368  123.385300     2.02   4: 3     4.06     1.79
   59.100000  530.360700  133.749200   .1378  123.798700     2.00   6: 3     6.06     1.73
   58.100000  530.485000  133.729200   .1396  124.212000     1.97   8: 1     8.03     1.67
   57.100000  530.609400  133.708600   .1425  124.625300     1.92   9:56     9.95     1.61
   56.100000  530.733800  133.687300   .1466  125.038700     1.86  11:48    11.81     1.55
   55.100000  530.858200  133.665100   .1513  125.452000     1.80  13:36    13.61     1.49
   54.100000  530.982600  133.642300   .1573  125.865300     1.72  15:20    15.34     1.43
   53.100000  531.106900  133.618400   .1651  126.278700     1.63  16:58    16.97     1.36
   52.100000  531.231300  133.592600   .1755  126.692000     1.52  18:29    18.49     1.30
   51.100000  531.355700  133.563500   .1896  127.105300     1.39  19:52    19.88     1.23
   50.100000  531.480100  133.529100   .2092  127.518700     1.24  21: 7    21.13     1.15
   49.100000  531.604500  133.486000   .2379  127.932000     1.07  22:11    22.19     1.07
   48.100000  531.728800  133.426500   .2831  128.345300      .86  23: 2    23.05      .97
   47.100000  531.853200  133.331800   .3648  128.758700      .07  23: 7    23.12      .84
   47.000000  531.865700  133.319500   .3767  128.800000      .65  23:46    23.78      .82
   46.100000  531.977600  133.208500   .3879  128.728700      .71  24:29    24.48      .85
   45.100000  532.102000  133.086400   .3995  128.649400      .69  25:10    25.17      .88
   44.100000  532.226400  132.966900   .4105  128.570100      .67  25:50    25.84      .91
   43.100000  532.350700  132.849700   .4208  128.490900      .65  26:29    26.49      .94
   42.100000  532.475100  132.734600   .4301  128.411600      .64  27: 7    27.13      .98
   41.100000  532.599500  132.621600   .4386  128.332300      .63  27:45    27.76     1.02
   40.100000  532.723900  132.510500   .4461  128.253100      .62  28:22    28.38     1.06
   39.100000  532.848300  132.401300   .4527  128.173800      .61  28:59    28.99     1.11
   38.100000  532.972600  132.293700   .4582  128.094500      .60  29:35    29.59     1.15
   37.100000  533.097000  132.187700   .4627  128.015200      .60  30:11    30.19     1.20
   36.100000  533.221400  132.083200   .4661  127.936000      .59  30:46    30.78     1.24
   35.100000  533.345800  131.980200   .4686  127.856700      .59  31:22    31.37     1.29
   34.100000  533.470200  131.878400   .4700  127.777400      .59  31:57    31.96     1.34
   33.100000  533.594500  131.777900   .4705  127.698200      .59  32:33    32.56     1.40
   32.100000  533.718900  131.678500   .4701  127.618900      .59  33: 8    33.15     1.45
   31.100000  533.843300  131.580100   .4691  127.539600      .03  33:10    33.18     1.50
   31.050500  533.849400  131.575300   .4688  127.535700      .00  33:10    33.18     1.51
   31.050000  533.849500  131.575200   .4688  127.535700      .00  33:10    33.18     1.51
   31.049500  533.849500  131.575200   .4688  127.535600      .27  33:26    33.44     1.51
   30.600000  533.905500  131.531300   .4680  127.500000      .30  33:44    33.74     1.53
   30.100000  533.967700  131.482800   .4585  127.443200      .62  34:21    34.36     1.48
   29.100000  534.092000  131.387600   .4389  127.329500      .65  35: 0    35.01     1.39
   28.100000  534.216400  131.295000   .4188  127.215900      .68  35:41    35.69     1.29
   27.100000  534.340800  131.205400   .3979  127.102300      .72  36:24    36.41     1.21
   26.100000  534.465100  131.119200   .3765  126.988600      .76  37:10    37.17     1.12
   25.100000  534.589500  131.036900   .3547  126.875000      .81  37:58    37.98     1.04
   24.100000  534.713900  130.958600   .3326  126.761400      .86  38:50    38.84      .96
   23.100000  534.838300  130.884800   .3104  126.647700      .93  39:46    39.77      .88
   22.100000  534.962700  130.815700   .2885  126.534100      .29  40: 3    40.06      .82
   21.800500  534.999900  130.795900   .2820  126.500100      .00  40: 3    40.06      .80
   21.800000  535.000000  130.795800   .2820  126.500000      .00  40: 3    40.06      .80
   21.799500  535.001700  130.795800   .2820  126.500000      .69  40:45    40.75      .80
   21.100000  538.110600  130.747400   .2796  126.434000     1.00  41:45    41.75      .75
   20.100000  542.555100  130.667000   .2764  126.339800     1.00  42:45    42.75      .67
   19.100000  546.999500  130.566800   .2790  126.245600      .95  43:42    43.71      .57
   18.100000  551.443900  130.430300   .3033  126.151300      .66  44:21    44.37      .43
   17.100000  555.888400  130.169600   .5375  126.057100      .15  44:30    44.52      .17
   16.600000  558.110600  129.826100  1.3300  126.010000      .11  44:37    44.62     -.17
   16.100000  560.332800  129.530900  1.2937  125.913100      .26  44:53    44.89     -.47
   15.100000  564.777200  129.180100   .8038  125.719400      .04  44:55    44.92     -.82
   15.000000  565.221700  129.158700   .7682  125.700000      .34  45:15    45.26     -.84
   14.100000  569.221700  128.983300   .6966  124.963600      .42  45:41    45.69    -1.02
   13.100000  573.666100  128.811000   .6175  124.145500      .14  45:49    45.82    -1.19
   12.800000  574.999500  128.763800   .5955  123.900000      .34  46: 9    46.16    -1.24
   12.100000  578.110600  128.664300   .5518  123.744400      .53  46:41    46.69     -.80
   11.100000  582.555100  128.546000   .5011  123.522200      .06  46:44    46.74     -.16
   11.000500  582.997300  128.535600   .4995  123.500100      .00  46:44    46.74     -.09
   11.000000  583.000000  128.535600   .4995  123.500000      .00  46:44    46.75     -.09
   10.999500  583.000700  128.535500   .4995  123.499900      .50  47:14    47.24     -.09
   10.100000  583.495800  128.443400   .5033  123.350000      .55  47:47    47.79     -.02
    9.100000  584.046300  128.345000   .5089  123.183300      .55  48:20    48.34      .06
    8.100000  584.596700  128.251800   .5080  123.016700      .55  48:53    48.89      .14
    7.100000  585.147100  128.164500   .5004  122.850000      .58  49:27    49.47      .24
    6.100000  585.697400  128.082500   .4642  122.683300      .67  50: 8    50.14      .34
    5.100000  586.247900  128.004200   .3638  122.516700      .63  50:45    50.76      .44
    4.400000  586.633200  127.950300   .2557  122.400000      .32  51: 5    51.09      .51
    4.100000  586.798300  127.926800   .2602  122.393000     1.03  52: 6    52.12      .49
    3.100000  587.348800  127.843300   .2801  122.369800      .94  53: 3    53.05      .43
    2.100000  587.899200  127.749900   .3127  122.346500      .67  53:43    53.72      .36
    1.100000  588.449600  127.641500   .5178  122.323300      .49  54:12    54.21      .28
     .100000  589.000000  127.500000   .6212  122.300000      .49  54:41    54.70      .16
   78  1      133.60
   62.000000  460.000000  133.600000   .1407  122.600000     1.79   0: 0      .00     1.73
   61.100000  460.111900  133.599200   .1393  122.972000     2.00   1:59     2.00     1.66
   60.100000  460.236300  133.578800   .1385  123.385300     2.00   4: 0     4.00     1.60
   59.100000  460.360700  133.558600   .1386  123.798700     2.00   6: 0     6.00     1.54
   58.100000  460.485100  133.538600   .1396  124.212000     1.98   7:58     7.98     1.48
   57.100000  460.609400  133.518300   .1416  124.625300     1.94   9:54     9.92     1.42
   56.100000  460.733800  133.497500   .1450  125.038700     1.88  11:48    11.80     1.36
